order_item_id,order_id,product_id,quantity,unit_price
3483,659,60,1,8409
3484,1300,3,3,23713
3485,783,161,2,9221
3486,3873,137,4,8464
3487,2391,79,4,223
3488,4326,73,5,47240
3489,1048,97,2,46888
3490,149,104,2,30652
3491,4315,93,5,45858
3492,1583,130,4,37055
3493,4275,64,5,3472
3494,4105,44,5,40935
3495,2935,187,2,27280
3496,1511,147,4,43058
3497,1980,32,5,19540
3498,831,100,3,32532
3499,3713,56,2,28306
3500,4246,54,1,27912
3501,3523,52,5,30116
3502,3124,50,1,43611
3503,1794,31,3,44956
3504,2398,97,1,46888
3505,4740,33,1,17438
3506,4459,53,1,6061
3507,3646,58,4,32656
3508,581,96,3,47696
3509,4801,143,2,35742
3510,1932,41,1,46025
3511,1810,69,5,15361
3512,1761,95,3,41516
3513,1772,56,1,28306
3514,3447,103,4,35913
3515,242,147,3,43058
3516,4658,62,1,11477
3517,2520,114,5,8324
3518,495,196,4,24583
3519,2287,158,3,44236
3520,2908,147,4,43058
3521,372,196,4,24583
3522,1292,48,3,19677
3523,113,141,1,46532
3524,1036,78,2,18763
3525,858,42,4,21688
3526,2795,3,4,23713
3527,934,45,1,38036
3528,4997,70,1,26772
3529,3962,88,1,46597
3530,3067,197,5,14026
3531,110,131,2,13116
3532,1983,35,1,44784
3533,4127,59,5,42458
3534,2541,160,2,21740
3535,3966,55,3,7553
3536,2957,65,2,6953
3537,1260,200,1,38685
3538,1532,151,2,10566
3539,4918,109,2,43810
3540,1319,81,5,2528
3541,2893,168,3,45051
3542,643,118,4,48237
3543,1861,124,2,34741
3544,1632,49,1,47840
3545,2571,79,1,223
3546,214,172,3,39428
3547,297,84,1,30502
3548,4604,60,5,8409
3549,2735,9,1,30944
3550,762,129,4,33887
3551,2029,142,3,22190
3552,1614,129,4,33887
3553,2833,187,2,27280
3554,2324,159,3,4570
3555,4426,179,1,48741
3556,2083,113,2,10497
3557,872,195,2,7021
3558,372,190,4,33404
3559,2531,122,3,21804
3560,3980,97,4,46888
3561,4061,56,4,28306
3562,4647,195,1,7021
3563,2344,125,4,32655
3564,43,194,4,3688
3565,3851,2,3,15797
3566,1308,39,4,6630
3567,3243,20,3,39766
3568,2294,54,1,27912
3569,4031,137,2,8464
3570,1132,145,2,40987
3571,2333,145,4,40987
3572,3294,61,4,24073
3573,1849,99,2,37869
3574,3140,25,1,41213
3575,2005,51,1,20585
3576,4951,81,3,2528
3577,4001,37,2,26800
3578,4701,154,4,23721
3579,3287,147,5,43058
3580,3099,38,4,49840
3581,3170,4,1,34739
3582,1960,117,1,41022
3583,3475,35,5,44784
3584,2919,129,1,33887
3585,1713,84,4,30502
3586,4973,149,5,30353
3587,3686,85,1,36648
3588,4385,185,5,27029
3589,3014,151,4,10566
3590,2155,7,1,31920
3591,2057,106,1,47164
3592,766,134,1,28499
3593,715,149,1,30353
3594,4869,59,5,42458
3595,1304,186,4,1530
3596,1762,155,5,47628
3597,3698,160,1,21740
3598,2088,45,5,38036
3599,3708,108,4,43503
3600,11,174,4,25034
3601,1172,160,5,21740
3602,3671,67,2,36657
3603,4254,22,2,2765
3604,3181,194,3,3688
3605,3040,76,4,13445
3606,4468,167,3,48120
3607,4517,200,4,38685
3608,1170,57,3,31572
3609,4120,3,2,23713
3610,602,172,5,39428
3611,4889,89,3,13038
3612,3420,121,3,22780
3613,2193,172,5,39428
3614,1421,155,4,47628
3615,1016,138,2,16853
3616,650,94,3,47507
3617,2605,50,2,43611
3618,403,16,2,32874
3619,1130,186,4,1530
3620,3449,5,1,17897
3621,2693,121,2,22780
3622,1589,6,4,48977
3623,3712,24,5,9686
3624,2065,134,5,28499
3625,3693,70,5,26772
3626,4408,128,2,42359
3627,3522,39,3,6630
3628,891,193,1,46868
3629,4533,66,4,48044
3630,3088,116,5,44827
3631,4019,82,1,18139
3632,3405,114,4,8324
3633,697,149,5,30353
3634,462,135,2,45042
3635,2073,97,5,46888
3636,3118,52,4,30116
3637,2051,10,5,27177
3638,4353,141,4,46532
3639,2289,34,3,40017
3640,432,139,3,30435
3641,3213,75,1,47767
3642,4294,22,3,2765
3643,105,84,2,30502
3644,1547,28,4,27305
3645,2996,18,2,28350
3646,803,193,3,46868
3647,782,177,4,10206
3648,347,138,5,16853
3649,1649,195,2,7021
3650,3756,146,1,19865
3651,2242,5,2,17897
3652,3677,131,3,13116
3653,4328,151,5,10566
3654,1296,107,2,42663
3655,4996,29,1,45303
3656,2231,1,3,21124
3657,550,163,5,38101
3658,553,189,1,5647
3659,3946,103,1,35913
3660,3264,77,4,41568
3661,782,88,5,46597
3662,4089,51,2,20585
3663,2247,3,5,23713
3664,1411,36,4,30561
3665,2473,72,3,49906
3666,3855,81,3,2528
3667,4030,174,1,25034
3668,2648,57,5,31572
3669,3932,126,1,5942
3670,2718,6,2,48977
3671,3988,182,3,13435
3672,3898,23,2,3737
3673,759,147,5,43058
3674,399,92,3,6310
3675,2167,52,1,30116
3676,1140,85,4,36648
3677,3616,145,3,40987
3678,1571,107,5,42663
3679,2904,183,5,47927
3680,1930,71,3,7105
3681,2768,60,2,8409
3682,1577,155,3,47628
3683,4338,158,5,44236
3684,1126,122,5,21804
3685,3512,53,2,6061
3686,3759,167,1,48120
3687,411,73,4,47240
3688,2144,40,3,30032
3689,3330,145,5,40987
3690,3996,133,3,38795
3691,988,134,3,28499
3692,2303,72,2,49906
3693,2242,98,1,4678
3694,4770,105,3,34559
3695,894,111,2,20070
3696,1290,153,4,14263
3697,4782,67,5,36657
3698,4529,30,5,40401
3699,575,101,4,12724
3700,1220,151,5,10566
3701,1483,160,5,21740
3702,3623,199,1,23795
3703,4704,80,2,11540
3704,4883,68,4,48557
3705,1469,133,4,38795
3706,4874,26,1,31673
3707,1011,76,3,13445
3708,2487,98,2,4678
3709,3995,106,1,47164
3710,3924,155,4,47628
3711,1128,153,5,14263
3712,1038,179,2,48741
3713,468,154,3,23721
3714,3479,155,1,47628
3715,4268,4,3,34739
3716,1733,156,1,25003
3717,1153,82,1,18139
3718,1795,68,4,48557
3719,2248,59,2,42458
3720,2570,71,4,7105
3721,3446,88,5,46597
3722,2265,199,4,23795
3723,2742,9,4,30944
3724,1475,16,5,32874
3725,1775,112,2,28351
3726,1335,65,5,6953
3727,2201,34,1,40017
3728,2874,192,3,16038
3729,430,190,5,33404
3730,4492,193,5,46868
3731,4392,26,2,31673
3732,130,78,4,18763
3733,162,195,5,7021
3734,4149,49,1,47840
3735,269,73,2,47240
3736,2873,176,2,23711
3737,2757,178,5,47568
3738,4395,188,3,30022
3739,2019,122,3,21804
3740,1897,55,1,7553
3741,3625,53,4,6061
3742,3197,94,2,47507
3743,4490,130,5,37055
3744,127,138,5,16853
3745,3244,3,2,23713
3746,3359,67,3,36657
3747,3969,94,2,47507
3748,4466,142,2,22190
3749,4440,72,3,49906
3750,237,161,1,9221
3751,4940,29,3,45303
3752,4410,155,3,47628
3753,1410,29,4,45303
3754,1564,45,3,38036
3755,4076,152,1,39621
3756,36,25,1,41213
3757,406,48,5,19677
3758,4508,156,2,25003
3759,4170,106,1,47164
3760,637,103,2,35913
3761,2246,32,2,19540
3762,448,26,3,31673
3763,2167,172,3,39428
3764,3310,167,1,48120
3765,185,144,1,17561
3766,236,16,3,32874
3767,1102,56,2,28306
3768,2956,180,4,19373
3769,100,140,1,37428
3770,3601,32,5,19540
3771,2160,43,5,40356
3772,4177,119,2,37787
3773,3745,52,1,30116
3774,4117,108,5,43503
3775,4992,85,3,36648
3776,2041,135,5,45042
3777,4692,141,2,46532
3778,2647,55,3,7553
3779,3713,171,3,6316
3780,1013,119,4,37787
3781,1114,125,5,32655
3782,2332,85,1,36648
3783,24,89,1,13038
3784,998,73,3,47240
3785,281,154,4,23721
3786,2674,145,4,40987
3787,4872,31,5,44956
3788,3291,94,4,47507
3789,3634,150,2,20032
3790,874,181,3,49961
3791,4528,166,4,43899
3792,939,145,1,40987
3793,4507,190,1,33404
3794,4561,90,5,9165
3795,4803,20,2,39766
3796,88,193,2,46868
3797,4047,29,1,45303
3798,196,66,5,48044
3799,4385,11,2,24343
3800,3598,182,3,13435
3801,3920,101,4,12724
3802,1775,101,5,12724
3803,2211,49,2,47840
3804,3981,177,5,10206
3805,1476,157,2,6347
3806,1483,127,4,43187
3807,2822,108,4,43503
3808,2996,39,2,6630
3809,546,72,1,49906
3810,1776,109,4,43810
3811,3619,119,5,37787
3812,752,141,5,46532
3813,5000,33,5,17438
3814,4359,31,2,44956
3815,4052,164,2,38160
3816,3128,14,2,46798
3817,4784,132,1,45375
3818,4620,108,5,43503
3819,2762,100,4,32532
3820,2958,121,5,22780
3821,2568,118,1,48237
3822,4230,112,1,28351
3823,3126,39,1,6630
3824,1438,56,4,28306
3825,1152,145,4,40987
3826,3697,144,4,17561
3827,2134,190,1,33404
3828,2068,10,2,27177
3829,4072,116,5,44827
3830,1343,61,5,24073
3831,4119,63,4,24967
3832,800,44,2,40935
3833,4262,54,1,27912
3834,3446,45,3,38036
3835,2851,160,5,21740
3836,164,116,5,44827
3837,2881,181,4,49961
3838,4453,113,5,10497
3839,3885,41,5,46025
3840,4906,86,2,29608
3841,2649,167,3,48120
3842,2749,9,2,30944
3843,4648,40,5,30032
3844,3112,168,3,45051
3845,1860,167,1,48120
3846,3965,116,4,44827
3847,2428,119,2,37787
3848,1920,161,5,9221
3849,1081,145,2,40987
3850,2065,15,1,34947
3851,244,138,2,16853
3852,3606,94,2,47507
3853,4407,194,3,3688
3854,1612,42,2,21688
3855,2889,134,4,28499
3856,1447,126,5,5942
3857,1334,148,3,9790
3858,2041,123,1,44973
3859,2823,121,1,22780
3860,79,107,3,42663
3861,3813,101,1,12724
3862,3728,82,4,18139
3863,1438,193,4,46868
3864,3128,149,4,30353
3865,4523,192,3,16038
3866,3727,80,3,11540
3867,1864,6,2,48977
3868,4099,185,4,27029
3869,3713,107,4,42663
3870,2048,20,5,39766
3871,1161,92,1,6310
3872,300,39,3,6630
3873,3053,92,2,6310
3874,2986,163,5,38101
3875,4511,17,5,45975
3876,3722,33,1,17438
3877,444,26,5,31673
3878,3696,89,4,13038
3879,2259,60,3,8409
3880,1541,172,2,39428
3881,99,1,5,21124
3882,4937,23,1,3737
3883,282,23,2,3737
3884,3889,83,3,23640
3885,4989,5,4,17897
3886,653,91,3,13372
3887,2425,7,2,31920
3888,654,4,3,34739
3889,2849,57,4,31572
3890,121,39,2,6630
3891,2355,119,2,37787
3892,4031,25,2,41213
3893,4443,184,4,44788
3894,465,141,5,46532
3895,2117,14,2,46798
3896,2942,21,1,12513
3897,4623,140,2,37428
3898,4426,55,2,7553
3899,954,79,5,223
3900,4971,161,4,9221
3901,1294,105,3,34559
3902,4032,30,4,40401
3903,2051,185,4,27029
3904,3858,152,4,39621
3905,3220,145,2,40987
3906,140,88,2,46597
3907,1007,92,2,6310
3908,4535,200,5,38685
3909,2367,2,3,15797
3910,1039,150,1,20032
3911,2427,18,3,28350
3912,1047,138,5,16853
3913,4254,62,1,11477
3914,2821,114,2,8324
3915,823,69,4,15361
3916,3016,6,5,48977
3917,805,121,4,22780
3918,1369,96,2,47696
3919,327,25,1,41213
3920,2277,195,4,7021
3921,3129,176,1,23711
3922,343,36,5,30561
3923,305,10,3,27177
3924,2459,170,2,6241
3925,559,172,1,39428
3926,2506,102,4,3344
3927,1048,87,1,35506
3928,1419,112,5,28351
3929,2753,135,3,45042
3930,4251,54,4,27912
3931,1611,21,3,12513
3932,4815,196,2,24583
3933,229,1,2,21124
3934,4031,95,5,41516
3935,4737,21,1,12513
3936,2128,71,2,7105
3937,757,162,1,1347
3938,3013,44,4,40935
3939,124,180,2,19373
3940,2021,63,2,24967
3941,340,115,5,12955
3942,964,171,4,6316
3943,3304,157,5,6347
3944,1763,17,2,45975
3945,3085,80,4,11540
3946,2639,2,4,15797
3947,1191,88,5,46597
3948,1825,31,4,44956
3949,2120,157,4,6347
3950,942,37,2,26800
3951,1291,27,3,29914
3952,2723,175,4,29598
3953,836,167,3,48120
3954,3056,141,3,46532
3955,3590,58,2,32656
3956,2846,133,1,38795
3957,4709,20,2,39766
3958,39,75,5,47767
3959,1376,126,1,5942
3960,4291,118,4,48237
3961,2198,194,5,3688
3962,4376,132,5,45375
3963,3901,124,3,34741
3964,2810,125,2,32655
3965,2068,53,2,6061
3966,1148,156,5,25003
3967,2677,181,2,49961
3968,2374,93,1,45858
3969,3557,31,4,44956
3970,2116,45,1,38036
3971,1561,172,1,39428
3972,586,70,3,26772
3973,2273,7,3,31920
3974,2581,143,3,35742
3975,4629,173,4,34022
3976,3034,115,2,12955
3977,141,147,3,43058
3978,1451,148,1,9790
3979,3026,5,3,17897
3980,1986,167,1,48120
3981,2608,41,5,46025
3982,521,61,2,24073
3983,1087,121,5,22780
3984,4461,121,5,22780
3985,2162,165,1,38343
3986,1712,96,1,47696
3987,1088,93,2,45858
3988,3950,127,1,43187
3989,2940,49,3,47840
3990,1900,3,2,23713
3991,3837,189,2,5647
3992,51,131,4,13116
3993,575,93,5,45858
3994,671,116,4,44827
3995,2372,179,3,48741
3996,4272,92,3,6310
3997,4010,6,2,48977
3998,2011,197,4,14026
3999,119,7,5,31920
4000,4897,4,4,34739
4001,805,106,5,47164
4002,3146,165,2,38343
4003,694,161,5,9221
4004,1046,68,2,48557
4005,1565,91,1,13372
4006,2153,162,5,1347
4007,3971,63,1,24967
4008,3396,137,5,8464
4009,2598,166,1,43899
4010,2348,56,4,28306
4011,3641,75,4,47767
4012,4613,131,2,13116
4013,2444,107,4,42663
4014,1577,166,2,43899
4015,53,182,5,13435
4016,1877,131,4,13116
4017,3180,67,1,36657
4018,3697,135,1,45042
4019,2437,102,3,3344
4020,3405,37,2,26800
4021,2577,53,2,6061
4022,3974,31,2,44956
4023,2184,171,4,6316
4024,4361,125,2,32655
4025,3604,117,5,41022
4026,4806,21,2,12513
4027,3182,193,2,46868
4028,3821,75,1,47767
4029,4955,9,1,30944
4030,2040,23,5,3737
4031,429,61,4,24073
4032,2576,20,3,39766
4033,2210,146,5,19865
4034,2406,20,2,39766
4035,1276,154,1,23721
4036,84,125,5,32655
4037,2196,160,3,21740
4038,2792,8,3,43585
4039,4287,172,3,39428
4040,3468,198,3,28671
4041,3640,190,2,33404
4042,4920,140,1,37428
4043,2046,61,5,24073
4044,3039,81,3,2528
4045,4952,42,4,21688
4046,3641,79,5,223
4047,2069,163,4,38101
4048,925,55,5,7553
4049,4926,59,1,42458
4050,3625,197,2,14026
4051,452,142,3,22190
4052,3792,52,2,30116
4053,4509,181,2,49961
4054,4654,135,4,45042
4055,1724,125,4,32655
4056,2673,106,1,47164
4057,295,11,3,24343
4058,4994,180,2,19373
4059,2422,72,1,49906
4060,3392,118,4,48237
4061,4422,171,3,6316
4062,3235,108,1,43503
4063,2250,63,2,24967
4064,4161,8,2,43585
4065,2059,99,3,37869
4066,792,10,2,27177
4067,3328,93,2,45858
4068,1408,166,1,43899
4069,2934,140,2,37428
4070,949,112,1,28351
4071,4416,131,2,13116
4072,3348,46,2,41739
4073,1134,42,1,21688
4074,1492,147,1,43058
4075,1754,154,5,23721
4076,3721,138,2,16853
4077,1342,136,3,46222
4078,4213,189,2,5647
4079,3702,3,1,23713
4080,2986,189,5,5647
4081,2791,23,2,3737
4082,611,21,2,12513
4083,919,124,2,34741
4084,2800,49,4,47840
4085,2057,89,1,13038
4086,2464,143,3,35742
4087,1454,40,5,30032
4088,2695,191,3,7520
4089,1455,75,4,47767
4090,4993,26,5,31673
4091,3669,11,5,24343
4092,3227,117,4,41022
4093,1930,58,3,32656
4094,4450,175,5,29598
4095,3927,142,1,22190
4096,4267,102,1,3344
4097,60,11,2,24343
4098,1277,55,1,7553
4099,4180,69,5,15361
4100,2516,140,5,37428
4101,3203,62,3,11477
4102,231,10,2,27177
4103,1862,3,2,23713
4104,3376,27,2,29914
4105,3909,107,4,42663
4106,708,110,4,31211
4107,2946,115,1,12955
4108,4668,178,4,47568
4109,1134,53,2,6061
4110,4616,17,3,45975
4111,782,6,5,48977
4112,4845,52,2,30116
4113,3873,41,2,46025
4114,4208,124,5,34741
4115,1882,27,4,29914
4116,1725,193,5,46868
4117,3423,178,3,47568
4118,1862,9,4,30944
4119,1908,145,5,40987
4120,623,93,2,45858
4121,4092,8,2,43585
4122,2307,127,1,43187
4123,4335,10,1,27177
4124,4109,174,2,25034
4125,510,9,2,30944
4126,1747,162,3,1347
4127,3767,197,2,14026
4128,3929,36,1,30561
4129,2599,99,4,37869
4130,2531,72,1,49906
4131,1188,19,5,25110
4132,2459,139,5,30435
4133,2885,185,2,27029
4134,4391,179,3,48741
4135,4179,147,5,43058
4136,612,19,3,25110
4137,2063,131,1,13116
4138,1341,48,3,19677
4139,2507,190,1,33404
4140,3757,131,1,13116
4141,4519,14,3,46798
4142,4828,200,1,38685
4143,4458,23,5,3737
4144,458,59,5,42458
4145,1554,96,2,47696
4146,755,45,5,38036
4147,4063,68,2,48557
4148,534,153,1,14263
4149,640,40,5,30032
4150,4539,94,5,47507
4151,2253,169,4,26889
4152,1870,135,5,45042
4153,1482,179,3,48741
4154,3915,177,3,10206
4155,2995,9,2,30944
4156,4769,177,4,10206
4157,4385,147,2,43058
4158,4067,164,5,38160
4159,2716,115,3,12955
4160,4670,150,3,20032
4161,3303,167,4,48120
4162,3001,64,2,3472
4163,1184,51,5,20585
4164,281,143,4,35742
4165,2566,112,4,28351
4166,1746,58,2,32656
4167,1691,86,1,29608
4168,3883,2,2,15797
4169,610,16,2,32874
4170,993,168,5,45051
4171,1065,143,4,35742
4172,4399,200,1,38685
4173,2537,148,2,9790
4174,188,85,5,36648
4175,1039,182,5,13435
4176,2479,147,2,43058
4177,4347,75,2,47767
4178,19,60,2,8409
4179,2562,184,4,44788
4180,2484,154,2,23721
4181,2972,10,1,27177
4182,4550,156,1,25003
4183,850,103,3,35913
4184,3809,39,2,6630
4185,272,46,5,41739
4186,4642,126,2,5942
4187,4654,186,5,1530
4188,2919,15,1,34947
4189,4354,129,1,33887
4190,1636,157,1,6347
4191,2355,46,4,41739
4192,4358,143,3,35742
4193,4912,106,5,47164
4194,1413,177,3,10206
4195,1161,42,4,21688
4196,1107,56,2,28306
4197,2738,139,1,30435
4198,352,113,4,10497
4199,889,87,2,35506
4200,4434,30,5,40401
4201,1759,30,4,40401
4202,4454,152,3,39621
4203,3624,182,4,13435
4204,3470,165,2,38343
4205,806,160,2,21740
4206,3032,71,3,7105
4207,4241,147,4,43058
4208,695,104,4,30652
4209,4988,129,2,33887
4210,4622,38,4,49840
4211,2508,154,2,23721
4212,3177,52,2,30116
4213,2625,17,3,45975
4214,482,66,3,48044
4215,2312,141,4,46532
4216,3444,80,1,11540
4217,1766,55,2,7553
4218,3752,112,1,28351
4219,723,178,4,47568
4220,4827,111,4,20070
4221,1282,123,2,44973
4222,4560,29,3,45303
4223,3940,39,4,6630
4224,1885,60,3,8409
4225,2454,100,1,32532
4226,835,87,2,35506
4227,2284,108,2,43503
4228,4810,156,2,25003
4229,1511,157,3,6347
4230,4224,61,2,24073
4231,3486,35,3,44784
4232,4860,190,3,33404
4233,4271,3,1,23713
4234,2405,178,2,47568
4235,4659,103,5,35913
4236,2018,165,5,38343
4237,1318,132,4,45375
4238,4966,132,4,45375
4239,960,43,3,40356
4240,3399,170,1,6241
4241,4843,167,3,48120
4242,4502,36,4,30561
4243,4534,143,5,35742
4244,362,78,3,18763
4245,35,67,5,36657
4246,4893,83,1,23640
4247,1651,7,4,31920
4248,943,114,2,8324
4249,4642,143,3,35742
4250,4640,195,2,7021
4251,467,59,3,42458
4252,530,146,1,19865
4253,3224,155,1,47628
4254,3478,165,4,38343
4255,1674,45,4,38036
4256,2705,93,2,45858
4257,2955,12,3,12106
4258,2911,93,3,45858
4259,1360,46,5,41739
4260,4806,30,3,40401
4261,1527,134,2,28499
4262,1556,193,2,46868
4263,2578,89,1,13038
4264,3509,10,2,27177
4265,3859,148,5,9790
4266,1382,63,2,24967
4267,4609,128,1,42359
4268,4582,35,3,44784
4269,3666,179,5,48741
4270,132,29,2,45303
4271,591,43,4,40356
4272,4686,93,1,45858
4273,3831,8,3,43585
4274,4748,183,2,47927
4275,3936,31,2,44956
4276,3690,189,3,5647
4277,4295,149,4,30353
4278,3351,42,1,21688
4279,448,88,2,46597
4280,907,61,4,24073
4281,1274,18,5,28350
4282,2749,95,3,41516
4283,2147,44,4,40935
4284,1454,166,5,43899
4285,619,134,3,28499
4286,897,42,4,21688
4287,987,113,1,10497
4288,3313,12,4,12106
4289,4680,125,1,32655
4290,902,85,1,36648
4291,4606,77,4,41568
4292,3034,109,2,43810
4293,2046,49,5,47840
4294,1841,158,5,44236
4295,3151,110,2,31211
4296,3280,161,4,9221
4297,329,36,4,30561
4298,2299,188,4,30022
4299,1090,138,4,16853
4300,4258,161,1,9221
4301,3548,45,2,38036
4302,3034,172,3,39428
4303,1319,166,4,43899
4304,2813,24,5,9686
4305,272,8,3,43585
4306,2340,177,3,10206
4307,3504,178,3,47568
4308,1524,194,4,3688
4309,2527,134,3,28499
4310,1645,79,3,223
4311,819,36,2,30561
4312,3581,122,3,21804
4313,281,87,5,35506
4314,182,169,3,26889
4315,2724,24,3,9686
4316,1262,21,4,12513
4317,3266,16,2,32874
4318,3874,140,5,37428
4319,2232,172,1,39428
4320,2968,6,1,48977
4321,2714,164,2,38160
4322,704,105,5,34559
4323,3501,145,3,40987
4324,2322,38,5,49840
4325,3947,85,3,36648
4326,2541,35,3,44784
4327,1810,62,4,11477
4328,858,164,3,38160
4329,2743,181,2,49961
4330,2871,39,4,6630
4331,3365,80,4,11540
4332,799,159,4,4570
4333,4495,5,5,17897
4334,1803,199,4,23795
4335,3801,54,1,27912
4336,2695,192,3,16038
4337,3298,87,4,35506
4338,3312,92,2,6310
4339,2798,111,2,20070
4340,2939,170,4,6241
4341,3554,2,3,15797
4342,4048,187,5,27280
4343,2727,18,4,28350
4344,1480,101,1,12724
4345,994,155,4,47628
4346,2369,47,1,5913
4347,1547,120,5,47115
4348,4599,64,1,3472
4349,692,135,4,45042
4350,239,101,1,12724
4351,4182,50,1,43611
4352,2268,35,5,44784
4353,3689,56,1,28306
4354,519,55,2,7553
4355,1654,96,4,47696
4356,842,45,5,38036
4357,1045,24,5,9686
4358,3152,46,2,41739
4359,1496,174,1,25034
4360,1606,139,2,30435
4361,1432,114,4,8324
4362,3896,35,4,44784
4363,2036,76,3,13445
4364,183,29,3,45303
4365,2564,131,5,13116
4366,4540,164,2,38160
4367,2369,186,5,1530
4368,2010,153,1,14263
4369,2147,79,3,223
4370,3575,102,3,3344
4371,1120,167,3,48120
4372,2767,42,3,21688
4373,2010,2,1,15797
4374,2160,93,3,45858
4375,2060,174,3,25034
4376,4100,170,5,6241
4377,2748,197,3,14026
4378,4469,47,4,5913
4379,1786,58,5,32656
4380,848,194,1,3688
4381,2746,72,3,49906
4382,2817,20,2,39766
4383,3206,146,4,19865
4384,4693,36,1,30561
4385,4730,134,1,28499
4386,4922,161,1,9221
4387,738,173,2,34022
4388,1297,2,2,15797
4389,869,196,2,24583
4390,1016,79,2,223
4391,1195,106,5,47164
4392,3068,31,3,44956
4393,2804,114,5,8324
4394,936,179,4,48741
4395,3270,24,4,9686
4396,2389,152,1,39621
4397,4634,29,2,45303
4398,2032,25,1,41213
4399,555,106,5,47164
4400,3345,165,1,38343
4401,2564,84,5,30502
4402,4953,66,3,48044
4403,105,76,3,13445
4404,4740,52,4,30116
4405,3060,177,3,10206
4406,550,120,2,47115
4407,492,46,5,41739
4408,2370,19,2,25110
4409,2171,70,5,26772
4410,944,176,1,23711
4411,1593,139,3,30435
4412,3174,187,5,27280
4413,2968,8,4,43585
4414,4236,97,1,46888
4415,1115,100,5,32532
4416,4126,157,3,6347
4417,4831,32,5,19540
4418,2114,65,1,6953
4419,2062,47,4,5913
4420,4713,87,4,35506
4421,4566,43,2,40356
4422,4987,14,2,46798
4423,2895,110,2,31211
4424,1997,97,1,46888
4425,1339,145,1,40987
4426,4158,58,1,32656
4427,1949,95,5,41516
4428,3211,181,1,49961
4429,3592,156,5,25003
4430,3181,160,3,21740
4431,1436,65,2,6953
4432,312,119,4,37787
4433,2629,106,1,47164
4434,2040,83,5,23640
4435,178,50,4,43611
4436,4656,118,4,48237
4437,3045,126,3,5942
4438,4309,25,5,41213
4439,2544,28,3,27305
4440,978,130,1,37055
4441,578,104,2,30652
4442,1084,107,5,42663
4443,2268,89,2,13038
4444,4618,174,2,25034
4445,788,118,5,48237
4446,996,182,1,13435
4447,346,55,1,7553
4448,588,152,5,39621
4449,1100,25,5,41213
4450,1882,178,5,47568
4451,487,130,4,37055
4452,2623,40,5,30032
4453,1601,48,4,19677
4454,1809,86,3,29608
4455,4676,34,2,40017
4456,2568,108,3,43503
4457,1802,86,5,29608
4458,3851,46,2,41739
4459,2002,91,5,13372
4460,3316,108,4,43503
4461,4928,71,1,7105
4462,3205,120,3,47115
4463,820,18,4,28350
4464,1535,197,3,14026
4465,3516,70,3,26772
4466,4809,129,2,33887
4467,2015,98,5,4678
4468,1226,2,5,15797
4469,3335,51,2,20585
4470,1514,95,2,41516
4471,1866,155,3,47628
4472,3740,24,1,9686
4473,2761,20,2,39766
4474,4586,197,3,14026
4475,195,155,2,47628
4476,3184,106,4,47164
4477,3734,57,2,31572
4478,4408,192,5,16038
4479,3720,38,5,49840
4480,1727,37,2,26800
4481,2211,196,5,24583
4482,4124,12,5,12106
4483,4710,194,4,3688
4484,1903,14,4,46798
4485,4366,196,4,24583
4486,3037,153,4,14263
4487,246,23,1,3737
4488,139,60,1,8409
4489,2753,88,3,46597
4490,4903,5,1,17897
4491,863,38,3,49840
4492,2770,7,3,31920
4493,2902,112,1,28351
4494,2254,89,2,13038
4495,795,152,1,39621
4496,2419,61,5,24073
4497,4057,123,5,44973
4498,1757,82,5,18139
4499,489,154,4,23721
4500,4288,101,5,12724
4501,312,162,2,1347
4502,471,29,2,45303
4503,225,146,1,19865
4504,2110,4,1,34739
4505,4561,129,1,33887
4506,947,200,1,38685
4507,490,66,5,48044
4508,1625,51,3,20585
4509,1845,22,3,2765
4510,3317,173,2,34022
4511,4043,54,2,27912
4512,1150,146,5,19865
4513,1787,139,5,30435
4514,3041,73,4,47240
4515,4118,187,4,27280
4516,1216,13,4,26139
4517,4856,77,1,41568
4518,1324,163,2,38101
4519,4936,2,3,15797
4520,4838,25,2,41213
4521,717,167,3,48120
4522,2872,182,4,13435
4523,2027,36,1,30561
4524,2254,47,3,5913
4525,2551,184,3,44788
